"codmunres","municipio","uf","regiao","ano","nascidos","obitos_mat_totais","obitos_mat_diretos","obitos_mat_aborto","obitos_mat_hipertensao","obitos_mat_hemorragia","obitos_mat_infec_puerperal"
"410337","Brasilândia do Sul","Paraná","Sul",2023,52,1,1,0,0,1,0
"410340","Cafeara","Paraná","Sul",2023,28,0,0,0,0,0,0
"410345","Cafelândia","Paraná","Sul",2023,298,0,0,0,0,0,0
"410347","Cafezal do Sul","Paraná","Sul",2023,58,0,0,0,0,0,0
"410350","Califórnia","Paraná","Sul",2023,93,0,0,0,0,0,0
"410360","Cambará","Paraná","Sul",2023,243,0,0,0,0,0,0
"410370","Cambé","Paraná","Sul",2023,1189,0,0,0,0,0,0
"410380","Cambira","Paraná","Sul",2023,136,1,1,0,0,0,0
"410390","Campina da Lagoa","Paraná","Sul",2023,195,0,0,0,0,0,0
"410395","Campina do Simão","Paraná","Sul",2023,80,0,0,0,0,0,0
"410400","Campina Grande do Sul","Paraná","Sul",2023,624,0,0,0,0,0,0
"410405","Campo Bonito","Paraná","Sul",2023,47,0,0,0,0,0,0
"410410","Campo do Tenente","Paraná","Sul",2023,110,0,0,0,0,0,0
"410420","Campo Largo","Paraná","Sul",2023,1587,1,1,0,0,0,0
"410425","Campo Magro","Paraná","Sul",2023,341,0,0,0,0,0,0
"410430","Campo Mourão","Paraná","Sul",2023,1162,0,0,0,0,0,0
"410440","Cândido de Abreu","Paraná","Sul",2023,192,0,0,0,0,0,0
"410442","Candói","Paraná","Sul",2023,212,0,0,0,0,0,0
"410445","Cantagalo","Paraná","Sul",2023,178,0,0,0,0,0,0
"410450","Capanema","Paraná","Sul",2023,261,0,0,0,0,0,0
"410460","Capitão Leônidas Marques","Paraná","Sul",2023,184,0,0,0,0,0,0
"410465","Carambeí","Paraná","Sul",2023,358,0,0,0,0,0,0
"410470","Carlópolis","Paraná","Sul",2023,233,0,0,0,0,0,0
"410480","Cascavel","Paraná","Sul",2023,4804,0,0,0,0,0,0
"410490","Castro","Paraná","Sul",2023,1027,0,0,0,0,0,0
"410500","Catanduvas","Paraná","Sul",2023,116,1,1,0,0,0,0
"410510","Centenário do Sul","Paraná","Sul",2023,104,0,0,0,0,0,0
"410520","Cerro Azul","Paraná","Sul",2023,184,0,0,0,0,0,0
"410530","Céu Azul","Paraná","Sul",2023,152,0,0,0,0,0,0
"410540","Chopinzinho","Paraná","Sul",2023,316,0,0,0,0,0,0
"410550","Cianorte","Paraná","Sul",2023,976,1,1,0,0,0,0
"410560","Cidade Gaúcha","Paraná","Sul",2023,136,0,0,0,0,0,0
"410570","Clevelândia","Paraná","Sul",2023,210,0,0,0,0,0,0
"410580","Colombo","Paraná","Sul",2023,2866,3,3,0,1,1,0
"410590","Colorado","Paraná","Sul",2023,290,0,0,0,0,0,0
"410600","Congonhinhas","Paraná","Sul",2023,89,0,0,0,0,0,0
"410610","Conselheiro Mairinck","Paraná","Sul",2023,38,0,0,0,0,0,0
"410620","Contenda","Paraná","Sul",2023,236,0,0,0,0,0,0
"410630","Corbélia","Paraná","Sul",2023,199,0,0,0,0,0,0
"410640","Cornélio Procópio","Paraná","Sul",2023,458,2,2,0,0,2,0
"410645","Coronel Domingos Soares","Paraná","Sul",2023,114,0,0,0,0,0,0
"410650","Coronel Vivida","Paraná","Sul",2023,297,0,0,0,0,0,0
"410655","Corumbataí do Sul","Paraná","Sul",2023,35,0,0,0,0,0,0
"410657","Cruzeiro do Iguaçu","Paraná","Sul",2023,51,0,0,0,0,0,0
"410660","Cruzeiro do Oeste","Paraná","Sul",2023,260,0,0,0,0,0,0
"410670","Cruzeiro do Sul","Paraná","Sul",2023,49,0,0,0,0,0,0
"410680","Cruz Machado","Paraná","Sul",2023,181,0,0,0,0,0,0
"410685","Cruzmaltina","Paraná","Sul",2023,31,0,0,0,0,0,0
"410690","Curitiba","Paraná","Sul",2023,17979,4,4,0,1,1,0
"410700","Curiúva","Paraná","Sul",2023,170,0,0,0,0,0,0
"410710","Diamante do Norte","Paraná","Sul",2023,49,0,0,0,0,0,0
"410712","Diamante do Sul","Paraná","Sul",2023,53,0,0,0,0,0,0
"410715","Diamante D'Oeste","Paraná","Sul",2023,69,0,0,0,0,0,0
"410720","Dois Vizinhos","Paraná","Sul",2023,625,0,0,0,0,0,0
"410725","Douradina","Paraná","Sul",2023,123,0,0,0,0,0,0
"410730","Doutor Camargo","Paraná","Sul",2023,76,0,0,0,0,0,0
"410740","Enéas Marques","Paraná","Sul",2023,79,0,0,0,0,0,0
"410750","Engenheiro Beltrão","Paraná","Sul",2023,116,0,0,0,0,0,0
"410752","Esperança Nova","Paraná","Sul",2023,19,0,0,0,0,0,0
"410753","Entre Rios do Oeste","Paraná","Sul",2023,61,0,0,0,0,0,0
"410754","Espigão Alto do Iguaçu","Paraná","Sul",2023,57,0,0,0,0,0,0
"410755","Farol","Paraná","Sul",2023,36,0,0,0,0,0,0
"410760","Faxinal","Paraná","Sul",2023,206,1,1,0,0,1,0
"410765","Fazenda Rio Grande","Paraná","Sul",2023,1937,1,0,0,0,0,0
"410770","Fênix","Paraná","Sul",2023,44,0,0,0,0,0,0
"410773","Fernandes Pinheiro","Paraná","Sul",2023,78,0,0,0,0,0,0
"410775","Figueira","Paraná","Sul",2023,86,0,0,0,0,0,0
"410780","Floraí","Paraná","Sul",2023,46,0,0,0,0,0,0
"410785","Flor da Serra do Sul","Paraná","Sul",2023,51,0,0,0,0,0,0
"410790","Floresta","Paraná","Sul",2023,159,0,0,0,0,0,0
"410800","Florestópolis","Paraná","Sul",2023,128,0,0,0,0,0,0
"410810","Flórida","Paraná","Sul",2023,35,0,0,0,0,0,0
"410820","Formosa do Oeste","Paraná","Sul",2023,74,0,0,0,0,0,0
"410830","Foz do Iguaçu","Paraná","Sul",2023,4000,3,3,1,1,0,0
"410832","Francisco Alves","Paraná","Sul",2023,119,0,0,0,0,0,0
"410840","Francisco Beltrão","Paraná","Sul",2023,1258,0,0,0,0,0,0
"410845","Foz do Jordão","Paraná","Sul",2023,63,0,0,0,0,0,0
"410850","General Carneiro","Paraná","Sul",2023,207,0,0,0,0,0,0
"410855","Godoy Moreira","Paraná","Sul",2023,28,0,0,0,0,0,0
"410860","Goioerê","Paraná","Sul",2023,316,1,1,0,0,1,0
"410865","Goioxim","Paraná","Sul",2023,96,0,0,0,0,0,0
"410870","Grandes Rios","Paraná","Sul",2023,68,0,0,0,0,0,0
"410880","Guaíra","Paraná","Sul",2023,456,0,0,0,0,0,0
"410890","Guairaçá","Paraná","Sul",2023,100,0,0,0,0,0,0
"410895","Guamiranga","Paraná","Sul",2023,72,1,1,0,0,1,0
"410900","Guapirama","Paraná","Sul",2023,72,0,0,0,0,0,0
"410910","Guaporema","Paraná","Sul",2023,24,0,0,0,0,0,0
"410920","Guaraci","Paraná","Sul",2023,50,0,0,0,0,0,0
"410930","Guaraniaçu","Paraná","Sul",2023,142,0,0,0,0,0,0
"410940","Guarapuava","Paraná","Sul",2023,2669,2,2,0,0,0,0
"410950","Guaraqueçaba","Paraná","Sul",2023,75,0,0,0,0,0,0
"410960","Guaratuba","Paraná","Sul",2023,522,0,0,0,0,0,0
"410965","Honório Serpa","Paraná","Sul",2023,74,0,0,0,0,0,0
"410970","Ibaiti","Paraná","Sul",2023,414,0,0,0,0,0,0
"410975","Ibema","Paraná","Sul",2023,85,0,0,0,0,0,0
"410980","Ibiporã","Paraná","Sul",2023,629,1,0,0,0,0,0
"410990","Icaraíma","Paraná","Sul",2023,113,0,0,0,0,0,0
"411000","Iguaraçu","Paraná","Sul",2023,64,0,0,0,0,0,0
"411005","Iguatu","Paraná","Sul",2023,23,0,0,0,0,0,0
"411007","Imbaú","Paraná","Sul",2023,152,0,0,0,0,0,0
"411010","Imbituva","Paraná","Sul",2023,424,2,1,0,0,1,0
"411020","Inácio Martins","Paraná","Sul",2023,128,0,0,0,0,0,0
"411030","Inajá","Paraná","Sul",2023,17,0,0,0,0,0,0
"411040","Indianópolis","Paraná","Sul",2023,50,0,0,0,0,0,0
"411050","Ipiranga","Paraná","Sul",2023,146,0,0,0,0,0,0
"411060","Iporã","Paraná","Sul",2023,172,0,0,0,0,0,0
"411065","Iracema do Oeste","Paraná","Sul",2023,19,0,0,0,0,0,0
"411070","Irati","Paraná","Sul",2023,770,1,0,0,0,0,0
"411080","Iretama","Paraná","Sul",2023,139,0,0,0,0,0,0
"411090","Itaguajé","Paraná","Sul",2023,52,0,0,0,0,0,0
"411095","Itaipulândia","Paraná","Sul",2023,143,0,0,0,0,0,0
"411100","Itambaracá","Paraná","Sul",2023,58,0,0,0,0,0,0
"411110","Itambé","Paraná","Sul",2023,62,0,0,0,0,0,0
"411120","Itapejara d'Oeste","Paraná","Sul",2023,164,0,0,0,0,0,0
"411125","Itaperuçu","Paraná","Sul",2023,480,1,1,0,0,0,1
"411130","Itaúna do Sul","Paraná","Sul",2023,45,0,0,0,0,0,0
"411140","Ivaí","Paraná","Sul",2023,203,0,0,0,0,0,0
"411150","Ivaiporã","Paraná","Sul",2023,395,0,0,0,0,0,0
"411155","Ivaté","Paraná","Sul",2023,72,0,0,0,0,0,0
"411160","Ivatuba","Paraná","Sul",2023,30,0,0,0,0,0,0
"411170","Jaboti","Paraná","Sul",2023,75,0,0,0,0,0,0
"411180","Jacarezinho","Paraná","Sul",2023,505,0,0,0,0,0,0
"411190","Jaguapitã","Paraná","Sul",2023,203,0,0,0,0,0,0
"411200","Jaguariaíva","Paraná","Sul",2023,478,0,0,0,0,0,0
"411210","Jandaia do Sul","Paraná","Sul",2023,242,0,0,0,0,0,0
"411220","Janiópolis","Paraná","Sul",2023,62,0,0,0,0,0,0
"411230","Japira","Paraná","Sul",2023,66,0,0,0,0,0,0
"411240","Japurá","Paraná","Sul",2023,109,0,0,0,0,0,0
"411250","Jardim Alegre","Paraná","Sul",2023,120,0,0,0,0,0,0
"411260","Jardim Olinda","Paraná","Sul",2023,9,0,0,0,0,0,0
"411270","Jataizinho","Paraná","Sul",2023,158,0,0,0,0,0,0
"411275","Jesuítas","Paraná","Sul",2023,102,0,0,0,0,0,0
"411280","Joaquim Távora","Paraná","Sul",2023,170,0,0,0,0,0,0
"411290","Jundiaí do Sul","Paraná","Sul",2023,37,0,0,0,0,0,0
"411295","Juranda","Paraná","Sul",2023,89,0,0,0,0,0,0
"411300","Jussara","Paraná","Sul",2023,84,0,0,0,0,0,0
"411310","Kaloré","Paraná","Sul",2023,36,0,0,0,0,0,0
"411320","Lapa","Paraná","Sul",2023,535,0,0,0,0,0,0
"411325","Laranjal","Paraná","Sul",2023,74,0,0,0,0,0,0
"411330","Laranjeiras do Sul","Paraná","Sul",2023,482,1,0,0,0,0,0
"411340","Leópolis","Paraná","Sul",2023,32,0,0,0,0,0,0
"411342","Lidianópolis","Paraná","Sul",2023,47,0,0,0,0,0,0
"411345","Lindoeste","Paraná","Sul",2023,71,0,0,0,0,0,0
"411350","Loanda","Paraná","Sul",2023,289,0,0,0,0,0,0
"411360","Lobato","Paraná","Sul",2023,42,0,0,0,0,0,0
"411370","Londrina","Paraná","Sul",2023,6352,1,0,0,0,0,0
"411373","Luiziana","Paraná","Sul",2023,61,0,0,0,0,0,0
"411375","Lunardelli","Paraná","Sul",2023,53,0,0,0,0,0,0
"411380","Lupionópolis","Paraná","Sul",2023,39,0,0,0,0,0,0
"411390","Mallet","Paraná","Sul",2023,152,0,0,0,0,0,0
"411400","Mamborê","Paraná","Sul",2023,154,0,0,0,0,0,0
"411410","Mandaguaçu","Paraná","Sul",2023,438,0,0,0,0,0,0
"411420","Mandaguari","Paraná","Sul",2023,453,0,0,0,0,0,0
"411430","Mandirituba","Paraná","Sul",2023,328,0,0,0,0,0,0
"411435","Manfrinópolis","Paraná","Sul",2023,32,0,0,0,0,0,0
"411440","Mangueirinha","Paraná","Sul",2023,284,0,0,0,0,0,0
"411450","Manoel Ribas","Paraná","Sul",2023,214,0,0,0,0,0,0
"411460","Marechal Cândido Rondon","Paraná","Sul",2023,742,0,0,0,0,0,0
"411470","Maria Helena","Paraná","Sul",2023,62,0,0,0,0,0,0
"411480","Marialva","Paraná","Sul",2023,490,0,0,0,0,0,0
"411490","Marilândia do Sul","Paraná","Sul",2023,98,0,0,0,0,0,0
"411500","Marilena","Paraná","Sul",2023,94,0,0,0,0,0,0
"411510","Mariluz","Paraná","Sul",2023,119,0,0,0,0,0,0
"411520","Maringá","Paraná","Sul",2023,4623,0,0,0,0,0,0
"411530","Mariópolis","Paraná","Sul",2023,77,0,0,0,0,0,0
"411535","Maripá","Paraná","Sul",2023,97,0,0,0,0,0,0
"411540","Marmeleiro","Paraná","Sul",2023,212,0,0,0,0,0,0
"411545","Marquinho","Paraná","Sul",2023,58,0,0,0,0,0,0
"411550","Marumbi","Paraná","Sul",2023,46,0,0,0,0,0,0
"411560","Matelândia","Paraná","Sul",2023,248,0,0,0,0,0,0
"411570","Matinhos","Paraná","Sul",2023,526,0,0,0,0,0,0
"411573","Mato Rico","Paraná","Sul",2023,56,0,0,0,0,0,0
"411575","Mauá da Serra","Paraná","Sul",2023,132,0,0,0,0,0,0
"411580","Medianeira","Paraná","Sul",2023,806,0,0,0,0,0,0
"411585","Mercedes","Paraná","Sul",2023,71,0,0,0,0,0,0
"411590","Mirador","Paraná","Sul",2023,33,0,0,0,0,0,0
"411600","Miraselva","Paraná","Sul",2023,23,0,0,0,0,0,0
"411605","Missal","Paraná","Sul",2023,134,0,0,0,0,0,0
"411610","Moreira Sales","Paraná","Sul",2023,132,0,0,0,0,0,0
"411620","Morretes","Paraná","Sul",2023,184,0,0,0,0,0,0
"411630","Munhoz de Melo","Paraná","Sul",2023,33,0,0,0,0,0,0
"411640","Nossa Senhora das Graças","Paraná","Sul",2023,52,0,0,0,0,0,0
"411650","Nova Aliança do Ivaí","Paraná","Sul",2023,17,0,0,0,0,0,0
"411660","Nova América da Colina","Paraná","Sul",2023,37,0,0,0,0,0,0
"411670","Nova Aurora","Paraná","Sul",2023,137,0,0,0,0,0,0
"411680","Nova Cantu","Paraná","Sul",2023,82,0,0,0,0,0,0
"411690","Nova Esperança","Paraná","Sul",2023,291,0,0,0,0,0,0
"411695","Nova Esperança do Sudoeste","Paraná","Sul",2023,93,0,0,0,0,0,0
"411700","Nova Fátima","Paraná","Sul",2023,80,0,0,0,0,0,0
"411705","Nova Laranjeiras","Paraná","Sul",2023,178,0,0,0,0,0,0
"411710","Nova Londrina","Paraná","Sul",2023,149,0,0,0,0,0,0
"411720","Nova Olímpia","Paraná","Sul",2023,64,0,0,0,0,0,0
"411721","Nova Santa Bárbara","Paraná","Sul",2023,43,0,0,0,0,0,0
"411722","Nova Santa Rosa","Paraná","Sul",2023,99,0,0,0,0,0,0
"411725","Nova Prata do Iguaçu","Paraná","Sul",2023,139,0,0,0,0,0,0
"411727","Nova Tebas","Paraná","Sul",2023,88,0,0,0,0,0,0
"411729","Novo Itacolomi","Paraná","Sul",2023,33,0,0,0,0,0,0
"411730","Ortigueira","Paraná","Sul",2023,357,0,0,0,0,0,0
"411740","Ourizona","Paraná","Sul",2023,34,0,0,0,0,0,0
"411745","Ouro Verde do Oeste","Paraná","Sul",2023,87,0,0,0,0,0,0
"411750","Paiçandu","Paraná","Sul",2023,589,0,0,0,0,0,0
"411760","Palmas","Paraná","Sul",2023,793,0,0,0,0,0,0
"411770","Palmeira","Paraná","Sul",2023,427,0,0,0,0,0,0
"411780","Palmital","Paraná","Sul",2023,171,0,0,0,0,0,0
"411790","Palotina","Paraná","Sul",2023,498,0,0,0,0,0,0
"411800","Paraíso do Norte","Paraná","Sul",2023,171,0,0,0,0,0,0
"411810","Paranacity","Paraná","Sul",2023,113,0,0,0,0,0,0
"411820","Paranaguá","Paraná","Sul",2023,1959,2,1,0,1,0,0
"411830","Paranapoema","Paraná","Sul",2023,30,0,0,0,0,0,0
"411840","Paranavaí","Paraná","Sul",2023,1060,0,0,0,0,0,0
"411845","Pato Bragado","Paraná","Sul",2023,98,0,0,0,0,0,0
"411850","Pato Branco","Paraná","Sul",2023,1330,2,1,0,0,1,0
"411860","Paula Freitas","Paraná","Sul",2023,71,0,0,0,0,0,0
"411870","Paulo Frontin","Paraná","Sul",2023,84,0,0,0,0,0,0
"411880","Peabiru","Paraná","Sul",2023,165,0,0,0,0,0,0
"411885","Perobal","Paraná","Sul",2023,119,0,0,0,0,0,0
"411890","Pérola","Paraná","Sul",2023,128,0,0,0,0,0,0
"411900","Pérola d'Oeste","Paraná","Sul",2023,66,0,0,0,0,0,0
"411910","Piên","Paraná","Sul",2023,200,0,0,0,0,0,0
"411915","Pinhais","Paraná","Sul",2023,1537,2,2,0,0,2,0
"411920","Pinhalão","Paraná","Sul",2023,88,0,0,0,0,0,0
"411925","Pinhal de São Bento","Paraná","Sul",2023,24,0,0,0,0,0,0
"411930","Pinhão","Paraná","Sul",2023,491,0,0,0,0,0,0
"411940","Piraí do Sul","Paraná","Sul",2023,296,0,0,0,0,0,0
"411950","Piraquara","Paraná","Sul",2023,1385,1,1,0,0,1,0
"411960","Pitanga","Paraná","Sul",2023,401,1,1,0,0,0,0
"411965","Pitangueiras","Paraná","Sul",2023,34,0,0,0,0,0,0
"411970","Planaltina do Paraná","Paraná","Sul",2023,70,0,0,0,0,0,0
"411980","Planalto","Paraná","Sul",2023,163,0,0,0,0,0,0
"411990","Ponta Grossa","Paraná","Sul",2023,4618,0,0,0,0,0,0
"411995","Pontal do Paraná","Paraná","Sul",2023,336,0,0,0,0,0,0
"412000","Porecatu","Paraná","Sul",2023,116,0,0,0,0,0,0
"412010","Porto Amazonas","Paraná","Sul",2023,46,0,0,0,0,0,0
"412015","Porto Barreiro","Paraná","Sul",2023,36,0,0,0,0,0,0
"412020","Porto Rico","Paraná","Sul",2023,61,0,0,0,0,0,0
"412030","Porto Vitória","Paraná","Sul",2023,42,0,0,0,0,0,0
"412033","Prado Ferreira","Paraná","Sul",2023,44,0,0,0,0,0,0
"412035","Pranchita","Paraná","Sul",2023,58,0,0,0,0,0,0
"412040","Presidente Castelo Branco","Paraná","Sul",2023,49,0,0,0,0,0,0
"412050","Primeiro de Maio","Paraná","Sul",2023,105,0,0,0,0,0,0
"412060","Prudentópolis","Paraná","Sul",2023,640,0,0,0,0,0,0
"412065","Quarto Centenário","Paraná","Sul",2023,37,0,0,0,0,0,0
"412070","Quatiguá","Paraná","Sul",2023,83,0,0,0,0,0,0
"412080","Quatro Barras","Paraná","Sul",2023,242,0,0,0,0,0,0
"412085","Quatro Pontes","Paraná","Sul",2023,40,0,0,0,0,0,0
"412090","Quedas do Iguaçu","Paraná","Sul",2023,453,0,0,0,0,0,0
"412100","Querência do Norte","Paraná","Sul",2023,111,0,0,0,0,0,0
"412110","Quinta do Sol","Paraná","Sul",2023,67,0,0,0,0,0,0
"412120","Quitandinha","Paraná","Sul",2023,212,0,0,0,0,0,0
"412125","Ramilândia","Paraná","Sul",2023,50,0,0,0,0,0,0
"412130","Rancho Alegre","Paraná","Sul",2023,34,0,0,0,0,0,0
"412135","Rancho Alegre D'Oeste","Paraná","Sul",2023,19,0,0,0,0,0,0
"412140","Realeza","Paraná","Sul",2023,245,0,0,0,0,0,0
"412150","Rebouças","Paraná","Sul",2023,205,0,0,0,0,0,0
"412160","Renascença","Paraná","Sul",2023,72,0,0,0,0,0,0
"412170","Reserva","Paraná","Sul",2023,366,1,0,0,0,0,0
"412175","Reserva do Iguaçu","Paraná","Sul",2023,94,0,0,0,0,0,0
"412180","Ribeirão Claro","Paraná","Sul",2023,133,0,0,0,0,0,0
"412190","Ribeirão do Pinhal","Paraná","Sul",2023,153,0,0,0,0,0,0
"412200","Rio Azul","Paraná","Sul",2023,208,0,0,0,0,0,0
"412210","Rio Bom","Paraná","Sul",2023,31,0,0,0,0,0,0
"412215","Rio Bonito do Iguaçu","Paraná","Sul",2023,193,0,0,0,0,0,0
"412217","Rio Branco do Ivaí","Paraná","Sul",2023,47,0,0,0,0,0,0
"412220","Rio Branco do Sul","Paraná","Sul",2023,530,1,1,0,1,0,0
"412230","Rio Negro","Paraná","Sul",2023,346,0,0,0,0,0,0
"412240","Rolândia","Paraná","Sul",2023,931,0,0,0,0,0,0
"412250","Roncador","Paraná","Sul",2023,149,0,0,0,0,0,0
"412260","Rondon","Paraná","Sul",2023,116,0,0,0,0,0,0
"412265","Rosário do Ivaí","Paraná","Sul",2023,56,0,0,0,0,0,0
"412270","Sabáudia","Paraná","Sul",2023,118,1,0,0,0,0,0
"412280","Salgado Filho","Paraná","Sul",2023,46,0,0,0,0,0,0
"412290","Salto do Itararé","Paraná","Sul",2023,73,0,0,0,0,0,0
"412300","Salto do Lontra","Paraná","Sul",2023,158,0,0,0,0,0,0
"412310","Santa Amélia","Paraná","Sul",2023,36,0,0,0,0,0,0
"412320","Santa Cecília do Pavão","Paraná","Sul",2023,41,0,0,0,0,0,0
"412330","Santa Cruz de Monte Castelo","Paraná","Sul",2023,97,0,0,0,0,0,0
"412340","Santa Fé","Paraná","Sul",2023,139,0,0,0,0,0,0
"412350","Santa Helena","Paraná","Sul",2023,330,0,0,0,0,0,0
"412360","Santa Inês","Paraná","Sul",2023,22,0,0,0,0,0,0
"412370","Santa Isabel do Ivaí","Paraná","Sul",2023,80,1,1,0,0,1,0
"412380","Santa Izabel do Oeste","Paraná","Sul",2023,162,0,0,0,0,0,0
"412382","Santa Lúcia","Paraná","Sul",2023,43,0,0,0,0,0,0
"412385","Santa Maria do Oeste","Paraná","Sul",2023,129,0,0,0,0,0,0
"412390","Santa Mariana","Paraná","Sul",2023,113,0,0,0,0,0,0
"412395","Santa Mônica","Paraná","Sul",2023,33,0,0,0,0,0,0
"412400","Santana do Itararé","Paraná","Sul",2023,61,0,0,0,0,0,0
"412402","Santa Tereza do Oeste","Paraná","Sul",2023,196,0,0,0,0,0,0
"412405","Santa Terezinha de Itaipu","Paraná","Sul",2023,308,0,0,0,0,0,0
"412410","Santo Antônio da Platina","Paraná","Sul",2023,576,0,0,0,0,0,0
"412420","Santo Antônio do Caiuá","Paraná","Sul",2023,23,0,0,0,0,0,0
"412430","Santo Antônio do Paraíso","Paraná","Sul",2023,13,0,0,0,0,0,0
"412440","Santo Antônio do Sudoeste","Paraná","Sul",2023,270,0,0,0,0,0,0
"412450","Santo Inácio","Paraná","Sul",2023,84,0,0,0,0,0,0
"412460","São Carlos do Ivaí","Paraná","Sul",2023,86,0,0,0,0,0,0
"412470","São Jerônimo da Serra","Paraná","Sul",2023,162,0,0,0,0,0,0
"412480","São João","Paraná","Sul",2023,133,0,0,0,0,0,0
"412490","São João do Caiuá","Paraná","Sul",2023,69,0,0,0,0,0,0
"412500","São João do Ivaí","Paraná","Sul",2023,126,0,0,0,0,0,0
"412510","São João do Triunfo","Paraná","Sul",2023,151,0,0,0,0,0,0
"412520","São Jorge d'Oeste","Paraná","Sul",2023,120,0,0,0,0,0,0
"412530","São Jorge do Ivaí","Paraná","Sul",2023,43,0,0,0,0,0,0
"412535","São Jorge do Patrocínio","Paraná","Sul",2023,71,0,0,0,0,0,0
"412540","São José da Boa Vista","Paraná","Sul",2023,82,0,0,0,0,0,0
"412545","São José das Palmeiras","Paraná","Sul",2023,50,0,0,0,0,0,0
"412550","São José dos Pinhais","Paraná","Sul",2023,4100,0,0,0,0,0,0
"412555","São Manoel do Paraná","Paraná","Sul",2023,12,0,0,0,0,0,0
"412560","São Mateus do Sul","Paraná","Sul",2023,507,0,0,0,0,0,0
"412570","São Miguel do Iguaçu","Paraná","Sul",2023,408,0,0,0,0,0,0
"412575","São Pedro do Iguaçu","Paraná","Sul",2023,81,0,0,0,0,0,0
"412580","São Pedro do Ivaí","Paraná","Sul",2023,104,0,0,0,0,0,0
"412590","São Pedro do Paraná","Paraná","Sul",2023,25,0,0,0,0,0,0
"412600","São Sebastião da Amoreira","Paraná","Sul",2023,88,0,0,0,0,0,0
"412610","São Tomé","Paraná","Sul",2023,64,0,0,0,0,0,0
"412620","Sapopema","Paraná","Sul",2023,101,0,0,0,0,0,0
"412625","Sarandi","Paraná","Sul",2023,1552,1,0,0,0,0,0
"412627","Saudade do Iguaçu","Paraná","Sul",2023,74,0,0,0,0,0,0
"412630","Sengés","Paraná","Sul",2023,256,0,0,0,0,0,0
"412635","Serranópolis do Iguaçu","Paraná","Sul",2023,72,0,0,0,0,0,0
"412640","Sertaneja","Paraná","Sul",2023,58,0,0,0,0,0,0
"412650","Sertanópolis","Paraná","Sul",2023,174,0,0,0,0,0,0
"412660","Siqueira Campos","Paraná","Sul",2023,321,0,0,0,0,0,0
"412665","Sulina","Paraná","Sul",2023,32,0,0,0,0,0,0
"412667","Tamarana","Paraná","Sul",2023,171,0,0,0,0,0,0
"412670","Tamboara","Paraná","Sul",2023,53,0,0,0,0,0,0
"412680","Tapejara","Paraná","Sul",2023,161,0,0,0,0,0,0
"412690","Tapira","Paraná","Sul",2023,55,0,0,0,0,0,0
"412700","Teixeira Soares","Paraná","Sul",2023,127,0,0,0,0,0,0
"412710","Telêmaco Borba","Paraná","Sul",2023,1003,0,0,0,0,0,0
"412720","Terra Boa","Paraná","Sul",2023,244,0,0,0,0,0,0
"412730","Terra Rica","Paraná","Sul",2023,79,0,0,0,0,0,0
"412740","Terra Roxa","Paraná","Sul",2023,241,2,1,0,0,1,0
"412750","Tibagi","Paraná","Sul",2023,286,0,0,0,0,0,0
"412760","Tijucas do Sul","Paraná","Sul",2023,218,0,0,0,0,0,0
"412770","Toledo","Paraná","Sul",2023,2042,3,1,0,0,0,1
"412780","Tomazina","Paraná","Sul",2023,87,0,0,0,0,0,0
"412785","Três Barras do Paraná","Paraná","Sul",2023,159,1,1,0,0,0,0
"412788","Tunas do Paraná","Paraná","Sul",2023,117,0,0,0,0,0,0
"412790","Tuneiras do Oeste","Paraná","Sul",2023,87,0,0,0,0,0,0
"412795","Tupãssi","Paraná","Sul",2023,74,0,0,0,0,0,0
"412796","Turvo","Paraná","Sul",2023,207,0,0,0,0,0,0
"412800","Ubiratã","Paraná","Sul",2023,335,0,0,0,0,0,0
"412810","Umuarama","Paraná","Sul",2023,1523,3,1,1,0,0,0
"412820","União da Vitória","Paraná","Sul",2023,683,0,0,0,0,0,0
"412830","Uniflor","Paraná","Sul",2023,19,0,0,0,0,0,0
"412840","Uraí","Paraná","Sul",2023,96,0,0,0,0,0,0
"412850","Wenceslau Braz","Paraná","Sul",2023,261,0,0,0,0,0,0
"412853","Ventania","Paraná","Sul",2023,126,1,1,0,0,0,1
"412855","Vera Cruz do Oeste","Paraná","Sul",2023,104,0,0,0,0,0,0
"412860","Verê","Paraná","Sul",2023,100,0,0,0,0,0,0
"412862","Alto Paraíso","Paraná","Sul",2023,48,0,0,0,0,0,0
"412863","Doutor Ulysses","Paraná","Sul",2023,71,0,0,0,0,0,0
"412865","Virmond","Paraná","Sul",2023,42,0,0,0,0,0,0
"412870","Vitorino","Paraná","Sul",2023,147,0,0,0,0,0,0
"412880","Xambrê","Paraná","Sul",2023,72,0,0,0,0,0,0
"420005","Abdon Batista","Santa Catarina","Sul",2023,30,0,0,0,0,0,0
"420010","Abelardo Luz","Santa Catarina","Sul",2023,259,1,1,0,0,1,0
"420020","Agrolândia","Santa Catarina","Sul",2023,153,0,0,0,0,0,0
"420030","Agronômica","Santa Catarina","Sul",2023,75,0,0,0,0,0,0
"420040","Água Doce","Santa Catarina","Sul",2023,87,0,0,0,0,0,0
"420050","Águas de Chapecó","Santa Catarina","Sul",2023,67,0,0,0,0,0,0
"420055","Águas Frias","Santa Catarina","Sul",2023,45,0,0,0,0,0,0
"420060","Águas Mornas","Santa Catarina","Sul",2023,88,0,0,0,0,0,0
"420070","Alfredo Wagner","Santa Catarina","Sul",2023,91,0,0,0,0,0,0
