ano,codmunres,local,outra_uf,dentro_macrorregiao_saude,dentro_regiao_saude,fora_macrorregiao_saude,km_partos_fora_macrorregiao,km_partos_na_macrorregiao,km_partos_na_regiao,km_partos_fora_uf,km_partos_fora_macrorregiao_alta_complexidade,km_partos_na_macrorregiao_alta_complexidade,km_partos_na_regiao_alta_complexidade,km_partos_fora_uf_alta_complexidade,km_partos_fora_macrorregiao_baixa_complexidade,km_partos_na_macrorregiao_baixa_complexidade,km_partos_na_regiao_baixa_complexidade,km_partos_fora_uf_baixa_complexidade,nao_local,km_partos_fora_municipio,km_partos_fora_municipio_alta_complexidade,km_partos_fora_municipio_baixa_complexidade,destino_total,total_n_local_mun,codmunnasc1,n_nasc1,x_1,codmunnasc2,n_nasc2,x_2,codmunnasc3,n_nasc3,x_3,cnes,nasc_estab,nome_estabelecimento_fantasia
2023,231040,15,0,20,28,41,102.0877,170.2289,41.7616,0,102.0877,170.2289,41.7616,0,101.254,0,0,0,89,102.0877,102.0877,101.254,104,89,230440,29,32.6,230280,28,31.5,231140,20,22.5,2527413,28,HOSPITAL E MATERNIDADE REGIONAL SAO FRANCISCO
2023,231050,124,0,10,260,21,259.0594,41.7534,86.4316,0,259.0594,113.1776,86.4316,0,47.8946,41.7534,86.4316,0,291,86.4316,86.4316,47.8946,415,291,231140,161,55.3,231130,99,34,230440,13,4.5,7061021,159,HOSPITAL REGIONAL DO SERTAO CENTRAL
2023,231060,2,3,91,41,0,0,105.3558,45.9573,34.2106,0,105.3558,45.9573,34.2106,0,190.4948,45.9573,0,135,105.3558,105.3558,67.8481,137,135,230190,86,63.7,230250,33,24.4,230830,8,5.9,2564211,86,HOSPITAL MATERNIDADE SAO VICENTE DE PAULO HMSVP
2023,231070,172,0,169,83,3,280.5186,90.9332,75.5511,0,280.5186,90.9332,46.0574,0,0,90.9332,75.5511,0,255,90.9332,90.9332,75.5511,427,255,230440,159,62.4,230370,82,32.2,230765,8,3.1,2562545,81,HOSP MATERNIDADE SANTA TEREZINHA
2023,231080,92,20,0,58,26,279.0966,0,38.2732,42.7789,279.0966,0,163.6635,189.4323,0,0,38.2732,42.7789,104,42.7789,211.337,38.2732,196,104,230690,35,33.7,230760,21,20.2,240940,19,18.3,2374064,35,HOSPITAL MUNICIPAL GOVERNADOR ADAUTO BEZERRA
2023,231085,18,1,246,52,1,195.2235,27.3283,16.6432,568.359,195.2235,27.3283,0,568.359,0,50.0721,16.6432,0,300,27.3283,27.3283,16.6432,318,300,230428,139,46.3,230440,104,34.7,230350,52,17.3,2611295,139,HOSPITAL MUNICIPAL DOUTOR AMADEU SA
2023,231090,23,0,3,102,3,86.0399,254.6964,50.3309,0,86.0399,254.6964,89.661,0,0,0,50.3309,0,108,68.1854,89.661,50.3309,131,108,230030,49,45.4,230550,48,44.4,230850,5,4.6,9275134,49,HOSPITAL MUNICIPAL DE ACOPIARA PADRE CRISARES SAMPAIO COUTO
2023,231095,2,0,0,91,1,320.7559,0,17.6575,0,320.7559,0,92.3778,0,0,0,17.6575,0,92,17.6575,92.3778,17.6575,94,92,230580,59,64.1,231290,32,34.8,230440,1,1.1,5018110,51,HOSPITAL MUNICIPAL DR JOSE EVANGELISTA DE OLIVEIRA
2023,231100,11,1,14,105,0,0,171.546,67.1061,76.7222,0,171.546,67.1061,0,0,171.546,45.6347,76.7222,120,67.1061,67.1061,45.6347,131,120,230410,100,83.3,231290,14,11.7,230590,4,3.3,2481073,100,HOSPITAL SAO LUCAS
2023,231110,4,0,16,208,0,0,81.0635,21.6651,0,0,81.0635,21.6651,0,0,83.6551,21.6651,0,224,21.6651,21.6651,21.6651,228,224,230250,206,92,230190,15,6.7,230830,2,0.9,2480646,198,IMTAVI
2023,231120,5,1,5,101,0,0,103.3913,82.7354,319.5077,0,103.3913,82.7354,0,0,0,105.5244,319.5077,107,82.7354,82.7354,212.5161,112,107,230420,100,93.5,230190,4,3.7,230170,1,0.9,2415488,100,HOSPITAL E MATERNIDADE SAO FRANCISCO DE ASSIS
2023,231123,1,19,0,36,20,289.0531,0,98.9581,119.5402,289.0531,0,98.9581,0,0,0,38.5395,119.5402,75,98.9581,98.9581,119.5402,76,75,230760,33,44,230440,14,18.7,240050,13,17.3,2527707,33,HOSPITAL SAO RAIMUNDO
2023,231126,6,0,4,151,45,64.4945,302.5569,89.5209,0,64.4945,302.5569,89.5209,0,49.4972,0,0,0,200,89.5209,89.5209,49.4972,206,200,230410,151,75.5,231330,32,16,231030,10,5,2481073,151,HOSPITAL SAO LUCAS
2023,231130,1006,0,1,101,42,169.6148,106.076,42.9436,0,169.6148,0,42.9436,0,168.1618,106.076,42.9436,0,144,42.9436,42.9436,42.9436,1150,144,231140,101,70.1,230440,39,27.1,230370,1,0.7,7061021,83,HOSPITAL REGIONAL DO SERTAO CENTRAL
2023,231135,35,0,13,100,3,345.1054,75.529,23.1072,0,345.1054,75.529,23.1072,0,0,78.8194,23.1072,0,116,23.1072,23.1072,23.1072,151,116,230550,94,81,230540,7,6,230030,6,5.2,2675560,42,HOSPITAL REGIONAL DE IGUATU
2023,231140,993,0,2,69,31,212.3084,80.9004,42.9436,0,212.3084,0,42.9436,0,0,80.9004,55.4356,0,102,42.9436,42.9436,63.6477,1095,102,231130,68,66.7,230440,30,29.4,230240,1,1,2328399,68,HOSPITAL E MATERNIDADE JESUS MARIA JOSE HMJMJ
2023,231150,6,2,5,197,54,199.4095,34.0547,16.8606,88.4845,199.4095,0,16.8606,88.4845,186.7473,34.0547,16.8606,0,258,16.8606,16.8606,16.8606,264,258,230760,197,76.4,230440,40,15.5,231140,11,4.3,2527707,184,HOSPITAL SAO RAIMUNDO
2023,231160,146,0,51,167,1,148.7354,70.2318,50.8989,0,148.7354,70.2318,50.8989,0,0,70.2318,50.8989,0,219,50.8989,50.8989,50.8989,365,219,230765,167,76.3,230440,46,21,230428,3,1.4,2806215,150,HOSPITAL MUNICIPAL DR JOAO ELISIO DE HOLANDA
2023,231170,81,0,4,157,2,298.0612,56.0776,70.1675,0,298.5912,0,70.1675,0,297.5311,56.0776,36.6009,0,163,70.1675,70.1675,36.6009,244,163,231290,105,64.4,230580,52,31.9,230590,2,1.2,6848710,46,HOSPITAL REGIONAL NORTE
2023,231180,567,8,56,1,191,169.6864,35.5162,56.5392,86.437,169.6864,35.5162,0,86.437,169.6864,35.5162,56.5392,0,256,169.6864,169.6864,56.2588,823,256,230440,176,68.8,230760,53,20.7,231140,12,4.7,2499363,99,HGCC HOSPITAL GERAL DR CESAR CALS
2023,231190,40,0,69,62,2,322.2172,153.8292,83.5908,0,322.2172,153.8292,83.5908,0,0,106.2194,83.5908,0,133,119.4163,153.8292,83.5908,173,133,230170,57,42.9,230550,56,42.1,230030,6,4.5,2514729,57,HOSPITAL GERAL IGNEZ ANDREAZZA
2023,231195,18,5,26,258,0,0,173.326,152.67,47.069,0,173.326,152.67,47.069,0,165.7984,28.7589,0,289,152.67,152.67,28.7589,307,289,230420,246,85.1,230190,21,7.3,230270,9,3.1,2415488,246,HOSPITAL E MATERNIDADE SAO FRANCISCO DE ASSIS
2023,231200,83,0,7,267,37,257.9699,119.2917,36.7696,0,259.03,0,36.7696,0,257.9699,119.2917,36.7696,0,311,36.7696,36.7696,119.2917,394,311,231290,267,85.9,230765,33,10.6,230440,4,1.3,3021114,105,SANTA CASA DE MISERICORDIA DE SOBRAL
2023,231210,6,0,4,213,0,0,73.9322,53.2763,0,0,73.9322,53.2763,0,0,66.4046,15.1252,0,217,53.2763,53.2763,15.1252,223,217,230420,211,97.2,230190,3,1.4,230920,2,0.9,2415488,210,HOSPITAL E MATERNIDADE SAO FRANCISCO DE ASSIS
2023,231220,231,0,1,232,7,253.6328,83.153,86.7386,0,253.6328,0,86.7386,0,0,83.153,86.7386,0,240,86.7386,86.7386,86.7386,471,240,231290,226,94.2,230440,5,2.1,230580,3,1.2,3021114,131,SANTA CASA DE MISERICORDIA DE SOBRAL
2023,231230,464,3,67,135,3,317.7504,89.2678,40.5328,305.9846,317.7504,89.2678,40.5328,143.6139,0,74.2072,47.0223,305.9846,208,40.5328,40.5328,74.2072,672,208,231340,133,63.9,231290,45,21.6,230590,15,7.2,2560852,133,HOSPITAL MATERNIDADE MADALENA NUNES
2023,231240,475,1,304,79,1,186.3702,60.4565,45.0744,417.8016,186.3702,60.4565,0,0,0,60.4565,45.0744,417.8016,385,60.4565,60.4565,45.0744,860,385,230440,303,78.7,230370,79,20.5,230765,1,0.3,2499363,78,HGCC HOSPITAL GERAL DR CESAR CALS
2023,231250,0,0,1,28,11,174.2268,52.4057,33.2107,0,174.2268,0,33.2107,0,221.1417,52.4057,33.2107,0,40,33.2107,33.2107,42.8082,40,40,230760,28,70,231140,9,22.5,230440,1,2.5,2527707,26,HOSPITAL SAO RAIMUNDO
2023,231260,2,0,42,42,1,149.6702,82.1608,66.7788,0,0,82.1608,37.4632,0,149.6702,81.1007,66.7788,0,85,81.1007,82.1608,66.7788,87,85,230370,36,42.4,230440,29,34.1,230765,9,10.6,2562545,36,HOSP MATERNIDADE SANTA TEREZINHA
2023,231270,30,0,0,213,22,266.3884,0,97.0236,0,266.3884,0,97.0236,0,117.8456,0,55.4356,0,235,97.0236,97.0236,55.4356,265,235,231130,127,54,231140,86,36.6,230440,13,5.5,2328399,127,HOSPITAL E MATERNIDADE JESUS MARIA JOSE HMJMJ
2023,231280,3,0,28,87,1,289.1705,36.321,59.4036,0,289.1705,0,59.4036,0,0,36.321,59.4036,0,116,59.4036,59.4036,36.321,119,116,231290,84,72.4,230790,22,19,230470,6,5.2,3021114,37,SANTA CASA DE MISERICORDIA DE SOBRAL
2023,231290,2575,1,6,1,55,231.0679,105.219,25.484,363.3057,231.0679,89.0676,0,0,231.0679,115.9821,25.484,363.3057,63,231.0679,231.0679,230.0078,2638,63,230440,53,84.1,230470,3,4.8,230765,2,3.2,3053687,18,HOSPITAL E MATERNIDADE GASTROCLINICA
2023,231300,29,0,0,111,37,89.4058,0,148.993,0,282.031,0,148.993,0,89.4058,0,107.405,0,148,148.993,148.993,89.4058,177,148,231130,69,46.6,231140,40,27,230550,21,14.2,2328399,69,HOSPITAL E MATERNIDADE JESUS MARIA JOSE HMJMJ
2023,231310,84,1,16,127,81,221.0027,50.1027,14.6321,116.9538,221.0027,0,14.6321,116.9538,218.8388,50.1027,14.6321,0,225,14.6321,14.6321,32.3674,309,225,230760,127,56.4,230440,41,18.2,231140,22,9.8,2527707,97,HOSPITAL SAO RAIMUNDO
2023,231320,144,0,23,122,4,319.5431,152.9073,61.9303,0,319.5431,152.9073,61.9303,0,319.5431,94.2745,41.8082,0,149,61.9303,61.9303,41.8082,293,149,230410,110,73.8,231290,21,14.1,230930,8,5.4,2481073,110,HOSPITAL SAO LUCAS
2023,231325,3,0,12,62,0,0,138.2012,133.9643,0,0,143.9835,133.9643,0,0,90.5914,0,0,74,133.9643,133.9643,90.5914,77,74,230420,62,83.8,230170,4,5.4,230190,3,4.1,2415488,62,HOSPITAL E MATERNIDADE SAO FRANCISCO DE ASSIS
2023,231330,494,2,25,0,50,343.5377,195.8059,0,621.0622,343.5377,195.8059,0,0,369.123,125.6576,0,621.0622,77,343.5377,343.5377,369.123,571,77,230440,43,55.8,231140,23,29.9,230100,3,3.9,7061021,23,HOSPITAL REGIONAL DO SERTAO CENTRAL
2023,231335,30,0,73,92,1,149.7707,141.3238,125.9417,0,0,141.3238,0,0,149.7707,141.3238,125.9417,0,166,125.9417,141.3238,125.9417,196,166,230370,83,50,230440,62,37.3,230765,11,6.6,2562545,82,HOSP MATERNIDADE SANTA TEREZINHA
2023,231340,1267,0,114,4,13,317.4278,89.0676,35.8776,0,317.4278,89.0676,0,0,316.8977,89.0676,35.8776,0,131,89.0676,251.755,89.0676,1398,131,231290,113,86.3,230440,10,7.6,231230,2,1.5,3012034,104,
2023,231350,103,2,143,550,5,316.8576,125.5925,63.0943,2365.5034,316.8576,125.5925,63.0943,637.2296,159.3895,125.5925,63.0943,4093.7771,700,63.0943,63.0943,125.5925,803,700,230640,550,78.6,230440,121,17.3,230765,16,2.3,2552086,547,HOSPITAL MATERNIDADE SAO VICENTE DE PAULO
2023,231355,14,0,39,203,2,216.687,112.1642,26.4736,0,303.4501,112.1642,26.4736,0,129.924,137.5231,26.4736,0,244,26.4736,26.4736,133.7235,258,244,230640,203,83.2,230440,28,11.5,230100,9,3.7,2552086,202,HOSPITAL MATERNIDADE SAO VICENTE DE PAULO
2023,231360,171,0,77,221,3,310.3857,82.2754,16.833,0,310.3857,82.2754,16.833,0,309.3256,82.2754,24.4951,0,301,16.833,16.833,82.2754,472,301,231340,207,68.8,231290,64,21.3,231230,13,4.3,2560852,207,HOSPITAL MATERNIDADE MADALENA NUNES
2023,231370,5,0,47,11,3,427.0825,87.413,45.4818,0,427.0825,145.2869,45.4818,0,0,87.413,0,0,61,87.413,70.4432,87.413,66,61,231400,36,59,230540,11,18,230190,5,8.2,2562871,36,HOSPITAL SAO RAIMUNDO
2023,231375,16,0,44,163,1,137.2448,94.4552,41.2338,0,137.2448,94.4552,41.2338,0,0,94.4552,29.7251,0,208,41.2338,41.2338,93.3951,224,208,230640,162,77.9,230440,33,15.9,230100,4,1.9,2552086,161,HOSPITAL MATERNIDADE SAO VICENTE DE PAULO
2023,231380,31,0,38,215,2,118.2147,114.6783,25.304,0,0,114.6783,25.304,0,118.2147,113.6182,25.304,0,255,25.304,25.304,113.6182,286,255,230640,215,84.3,230440,31,12.2,230765,7,2.7,2552086,212,HOSPITAL MATERNIDADE SAO VICENTE DE PAULO
2023,231390,8,0,46,111,0,0,43.5256,72.7132,0,0,0,72.7132,0,0,43.5256,72.7132,0,157,72.7132,72.7132,43.5256,165,157,231290,107,68.2,230470,37,23.6,230790,5,3.2,3021114,40,SANTA CASA DE MISERICORDIA DE SOBRAL
2023,231395,44,0,15,181,1,166.767,58.9767,69.7525,0,166.767,0,69.7525,0,0,58.9767,31.9624,0,197,58.9767,69.7525,31.9624,241,197,231290,93,47.2,230580,88,44.7,230590,12,6.1,5018110,77,HOSPITAL MUNICIPAL DR JOSE EVANGELISTA DE OLIVEIRA
2023,231400,364,1,12,62,7,482.9739,94.0335,80.1315,655.6297,482.9739,94.0335,80.1315,0,0,58.4385,0,655.6297,82,80.1315,80.1315,69.1564,446,82,230420,62,75.6,230190,7,8.5,230440,7,8.5,2415488,62,HOSPITAL E MATERNIDADE SAO FRANCISCO DE ASSIS
2023,231410,679,2,43,117,2,347.7815,119.4213,31.2224,1554.5554,347.7815,119.4213,31.2224,1554.5554,0,119.4213,0,0,164,31.2224,31.2224,119.4213,843,164,231340,117,71.3,231290,43,26.2,230440,2,1.2,2560852,117,HOSPITAL MATERNIDADE MADALENA NUNES
2023,240010,1,0,31,60,1,223.2226,208.848,29.0794,0,223.2226,208.848,29.0794,0,0,92.3372,0,0,92,29.0794,29.0794,92.3372,93,92,240310,60,65.2,240810,29,31.5,241120,2,2.2,2476487,60,HOSPITAL DR MARIANO COELHO
2023,240020,14,0,597,0,11,210.2901,74.1389,0,0,210.2901,74.1389,0,0,0,74.1389,0,0,608,74.1389,74.1389,74.1389,622,608,240800,597,98.2,240810,11,1.8,,,,2410281,589,HOSPITAL MATERNIDADE ALMEIDA CASTRO
2023,240030,1,0,9,0,102,141.1851,171.3924,0,0,141.1851,171.3924,0,0,49.076,0,0,0,111,141.1851,141.1851,49.076,112,111,240800,101,91,240810,9,8.1,240470,1,0.9,2410281,101,HOSPITAL MATERNIDADE ALMEIDA CASTRO
2023,240040,0,0,4,21,0,0,171.368,19.7514,0,0,171.368,0,0,0,0,19.7514,0,25,19.7514,171.368,19.7514,25,25,240940,21,84,240800,4,16,,,,2409658,11,MATERNIDADE SANTA LUIZA DE MARILLAC
2023,240050,92,3,14,29,0,0,171.8693,46.8206,37.0485,0,171.8693,0,72.7769,0,0,46.8206,37.0485,46,46.8206,171.8693,46.8206,138,46,240940,28,60.9,240800,14,30.4,250430,2,4.3,2409658,27,MATERNIDADE SANTA LUIZA DE MARILLAC
2023,240060,17,0,17,9,0,0,129.3445,56.2982,0,0,129.3445,0,0,0,0,56.2982,0,26,129.3445,129.3445,56.2982,43,26,240800,17,65.4,240940,7,26.9,240050,1,3.8,2410281,17,HOSPITAL MATERNIDADE ALMEIDA CASTRO
2023,240070,3,0,169,0,5,203.7155,117.7962,0,0,203.7155,117.7962,0,0,0,215.1274,0,0,174,117.7962,117.7962,215.1274,177,174,240800,158,90.8,240050,10,5.7,240810,5,2.9,2410281,153,HOSPITAL MATERNIDADE ALMEIDA CASTRO
2023,240080,28,0,93,1,13,172.7041,111.4087,44.6144,0,172.7041,111.4087,44.6144,0,0,208.5227,0,0,107,111.4087,111.4087,208.5227,135,107,240800,92,86,240810,13,12.1,240020,1,0.9,2410281,92,HOSPITAL MATERNIDADE ALMEIDA CASTRO
2023,240090,22,0,5,20,0,0,144.7033,42.1015,0,0,144.7033,0,0,0,0,42.1015,0,25,42.1015,144.7033,42.1015,47,25,240940,17,68,240800,5,20,240060,2,8,2409658,16,MATERNIDADE SANTA LUIZA DE MARILLAC
2023,240100,118,0,1,218,1,356.4347,82.0733,78.0615,0,0,0,78.0615,0,356.4347,82.0733,0,0,220,78.0615,78.0615,219.254,338,220,240800,218,99.1,240325,1,0.5,241060,1,0.5,2410281,212,HOSPITAL MATERNIDADE ALMEIDA CASTRO
2023,240110,4,2,10,298,1,278.2084,219.7001,50.2707,521.2302,278.2084,0,50.2707,753.9111,0,219.7001,50.2707,288.5492,311,50.2707,50.2707,219.7001,315,311,240800,298,95.8,240050,10,3.2,230440,1,0.3,2410281,281,HOSPITAL MATERNIDADE ALMEIDA CASTRO
2023,240120,8,0,70,115,0,0,60.5388,25.6287,0,0,60.5388,0,0,0,60.5388,25.6287,0,185,25.6287,60.5388,25.6287,193,185,241220,115,62.2,240810,69,37.3,240710,1,0.5,2560089,115,HOSPITAL REGIONAL MONSENHOR ANTONIO BARROS
2023,240130,0,0,0,82,0,0,0,84.4414,0,0,0,84.4414,0,0,0,32.1152,0,82,84.4414,84.4414,32.1152,82,82,240800,78,95.1,240230,4,4.9,,,,2410281,78,HOSPITAL MATERNIDADE ALMEIDA CASTRO
2023,240140,1,1,52,70,0,0,96.4927,61.5826,119.7005,0,96.4927,0,119.7005,0,82.1735,61.5826,0,123,61.5826,96.4927,61.5826,124,123,241220,70,56.9,240810,51,41.5,240325,1,0.8,2560089,70,HOSPITAL REGIONAL MONSENHOR ANTONIO BARROS
2023,240145,0,0,0,314,0,0,0,36.9739,0,0,0,36.9739,0,0,0,0,0,314,36.9739,36.9739,0,314,314,240800,314,100,,,,,,,2410281,311,HOSPITAL MATERNIDADE ALMEIDA CASTRO
2023,240150,1,0,2,26,0,0,93.7849,58.0377,0,0,93.7849,0,0,0,0,58.0377,0,28,58.0377,93.7849,58.0377,29,28,241120,25,89.3,240810,2,7.1,241030,1,3.6,4014111,25,HOSPITAL UNIVERSITARIO ANA BEZERRA
2023,240160,0,0,35,29,1,302.5902,92.7013,67.7276,0,0,92.7013,0,0,302.5902,87.4434,67.7276,0,65,71.8835,92.7013,67.7276,65,65,240260,29,44.6,240810,26,40,240710,8,12.3,2800950,29,HOSPITAL DR PERCILIO ALVES DE OLIVEIRA
2023,240165,0,0,41,2,0,0,85.0359,65.25,0,0,155.2306,51.1199,0,0,85.0359,79.3802,0,43,85.0359,155.2306,85.0359,43,43,241120,32,74.4,240810,9,20.9,240010,1,2.3,4014111,32,HOSPITAL UNIVERSITARIO ANA BEZERRA
2023,240170,2,0,31,90,0,0,53.127,64.3058,0,0,53.127,0,0,0,43.8968,64.3058,0,121,64.3058,53.127,64.3058,123,121,241120,89,73.6,240810,29,24,240310,1,0.8,4014111,88,HOSPITAL UNIVERSITARIO ANA BEZERRA
2023,240180,0,0,64,82,2,294.5421,55.0431,26.4188,0,294.5421,55.0431,0,0,0,0,26.4188,0,148,26.4188,55.0431,26.4188,148,148,241220,81,54.7,240810,62,41.9,240710,2,1.4,2560089,81,HOSPITAL REGIONAL MONSENHOR ANTONIO BARROS
2023,240185,1,0,30,26,9,316.6278,155.3927,125.3223,0,0,155.3927,0,0,316.6278,189.5111,125.3223,0,65,155.3927,155.3927,125.3223,66,65,240260,24,36.9,240810,22,33.8,240050,9,13.8,2800950,23,HOSPITAL DR PERCILIO ALVES DE OLIVEIRA
2023,240190,0,0,28,0,1,232.2959,89.0564,0,0,0,78.6475,0,0,232.2959,109.7674,0,0,29,99.4653,78.6475,109.7674,29,29,240710,14,48.3,240810,10,34.5,241220,4,13.8,2473577,14,HOSPITAL REGIONAL ALFREDO MESQUITA
2023,240200,382,4,201,10,1,99.2963,282.4617,56.1776,256.798,0,282.4617,102.693,256.798,99.2963,165.9508,47.7366,0,216,282.4617,282.4617,165.9508,598,216,240810,189,87.5,241120,12,5.6,240570,5,2.3,2409208,123,MATERNIDADE ESCOLA JANUARIO CICCO
2023,240210,0,0,15,89,0,0,142.5559,26.045,0,0,142.5559,0,0,0,73.7671,26.045,0,104,26.045,142.5559,26.045,104,104,241120,89,85.6,240810,14,13.5,240010,1,1,4014111,89,HOSPITAL UNIVERSITARIO ANA BEZERRA
2023,240220,12,0,148,284,0,0,77.5416,42.6315,0,0,77.5416,0,0,0,63.2224,42.6315,0,432,42.6315,77.5416,42.6315,444,432,241220,284,65.7,240810,143,33.1,240710,4,0.9,2560089,284,HOSPITAL REGIONAL MONSENHOR ANTONIO BARROS
2023,240230,65,1,0,114,1,277.4901,0,76.1235,322.2822,0,0,76.1235,322.2822,277.4901,0,113.2096,0,116,76.1235,76.1235,195.3499,181,116,240800,113,97.4,240260,1,0.9,241335,1,0.9,2410281,111,HOSPITAL MATERNIDADE ALMEIDA CASTRO
2023,240240,2,1,25,64,0,0,229.8093,50.0407,150.2251,0,229.8093,50.0407,150.2251,0,113.2984,21.3487,0,90,50.0407,50.0407,23.6288,92,90,240310,57,63.3,240810,22,24.4,240010,5,5.6,2476487,57,HOSPITAL DR MARIANO COELHO
2023,240250,1,1,98,0,3,212.1712,74.5324,0,354.2743,212.1712,74.5324,0,354.2743,233.9898,74.5324,0,0,102,74.5324,74.5324,154.2611,103,102,240800,98,96.1,240810,2,2,241120,1,1,2410281,97,HOSPITAL MATERNIDADE ALMEIDA CASTRO
2023,240260,473,0,485,0,1,431.8345,32.5866,0,0,0,32.5866,0,0,431.8345,66.705,0,0,486,32.5866,32.5866,66.705,959,486,240810,413,85,240710,58,11.9,241220,12,2.5,2408570,303,HOSPITAL DR JOSE PEDRO BEZERRA
2023,240270,1,0,135,4,0,0,74.168,68.5123,0,0,144.433,0,0,0,74.168,68.5123,0,139,74.168,144.433,74.168,140,139,241120,100,71.9,240810,33,23.7,240010,4,2.9,4014111,98,HOSPITAL UNIVERSITARIO ANA BEZERRA
2023,240280,0,1,4,47,0,0,150.816,34.3051,130.6438,0,150.816,0,130.6438,0,0,34.3051,0,52,34.3051,150.816,34.3051,52,52,241120,47,90.4,240810,4,7.7,250400,1,1.9,4014111,45,HOSPITAL UNIVERSITARIO ANA BEZERRA
2023,240290,0,0,1,48,1,467.0757,192.7672,40.6965,0,467.0757,192.7672,0,0,0,0,40.6965,0,50,40.6965,329.9214,40.6965,50,50,240940,47,94,240800,1,2,240810,1,2,2409658,25,MATERNIDADE SANTA LUIZA DE MARILLAC
2023,240300,0,0,18,39,0,0,226.3686,44.1476,0,0,226.3686,0,0,0,109.8577,44.1476,0,57,44.1476,226.3686,44.1476,57,57,240200,35,61.4,240810,15,26.3,240010,4,7,2665778,35,HOSPITAL DO SERIDO
2023,240310,315,0,100,3,0,0,180.6787,29.0794,0,0,180.6787,0,0,0,64.1678,29.0794,0,103,180.6787,180.6787,64.1678,418,103,240810,70,68,241120,30,29.1,240010,2,1.9,2409208,44,MATERNIDADE ESCOLA JANUARIO CICCO
2023,240320,0,0,9,76,0,0,178.7596,26.6889,0,0,178.7596,0,0,0,0,26.6889,0,85,26.6889,178.7596,26.6889,85,85,240940,76,89.4,240800,9,10.6,,,,2407868,62,HOSPITAL DR NELSON MAIA
2023,240325,1975,5,6,1266,2,401.9198,19.8046,18.9999,505.2972,0,0,18.9999,2142.6131,401.9198,19.8046,18.9999,505.2972,1279,18.9999,18.9999,18.9999,3254,1279,240810,1257,98.3,240710,8,0.6,241220,5,0.4,3649563,531,HOSPITAL UNIMED
2023,240330,0,0,11,55,0,0,163.8915,11.8207,0,0,163.8915,0,0,0,0,11.8207,0,66,11.8207,163.8915,11.8207,66,66,240940,55,83.3,240800,11,16.7,,,,2409658,44,MATERNIDADE SANTA LUIZA DE MARILLAC
2023,240340,4,5,14,43,0,0,274.9446,95.1957,112.5294,0,274.9446,95.1957,112.5294,0,158.4337,37.2903,56.4441,62,95.1957,95.1957,37.2903,66,62,240310,36,58.1,240810,13,21,240890,6,9.7,2476487,36,HOSPITAL DR MARIANO COELHO
2023,240350,2,0,36,60,0,0,73.4889,38.5789,0,0,73.4889,0,0,0,0,38.5789,0,96,38.5789,73.4889,38.5789,98,96,241220,60,62.5,240810,31,32.3,240710,5,5.2,2560089,58,HOSPITAL REGIONAL MONSENHOR ANTONIO BARROS
2023,240360,1,0,34,563,0,0,24.4997,22.0248,0,0,0,22.0248,0,0,24.4997,22.0248,0,597,22.0248,22.0248,24.4997,598,597,240810,406,68,240710,156,26.1,240260,24,4,2408570,176,HOSPITAL DR JOSE PEDRO BEZERRA
2023,240370,0,0,0,47,0,0,0,74.8174,0,0,0,74.8174,0,0,0,0,0,47,74.8174,74.8174,0,47,47,240800,47,100,,,,,,,2410281,47,HOSPITAL MATERNIDADE ALMEIDA CASTRO
2023,240375,1,0,25,1,6,158.6627,118.4544,51.6274,0,158.6627,118.4544,51.6274,0,160.4261,0,0,0,32,118.4544,118.4544,160.4261,33,32,240800,25,78.1,240810,4,12.5,240020,1,3.1,2410281,25,HOSPITAL MATERNIDADE ALMEIDA CASTRO
2023,240380,0,0,31,71,0,0,224.4857,44.6809,0,0,224.4857,44.6809,0,0,107.9748,27.0942,0,102,44.6809,44.6809,27.0942,102,102,240310,57,55.9,240810,26,25.5,240610,11,10.8,2476487,56,HOSPITAL DR MARIANO COELHO
2023,240390,0,0,3,25,0,0,162.353,12.72,0,0,162.353,12.72,0,0,0,12.72,0,28,12.72,162.353,12.72,28,28,240940,25,89.3,240800,3,10.7,,,,2409658,19,MATERNIDADE SANTA LUIZA DE MARILLAC
2023,240400,9,0,10,30,0,0,136.5783,35.9962,0,0,136.5783,0,0,0,0,35.9962,0,40,48.6186,136.5783,35.9962,49,40,240050,16,40,240940,13,32.5,240800,10,25,2407566,16,HOSPITAL MATERNIDADE JOAQUINA QUEIROZ
2023,240410,0,0,23,13,1,295.4858,160.7491,130.8123,0,0,160.7491,0,0,295.4858,0,130.8123,0,37,160.7491,160.7491,130.8123,37,37,240810,15,40.5,240260,12,32.4,240710,8,21.6,2408570,14,HOSPITAL DR JOSE PEDRO BEZERRA
2023,240420,10,1,193,226,0,0,60.3997,25.4896,126.6357,0,60.3997,0,126.6357,0,69.3389,25.4896,0,420,25.4896,60.3997,25.4896,430,420,241220,226,53.8,240810,186,44.3,240710,5,1.2,2560089,224,HOSPITAL REGIONAL MONSENHOR ANTONIO BARROS
2023,240430,0,0,1,130,0,0,91.8195,38.0348,0,0,0,38.0348,0,0,91.8195,0,0,131,38.0348,38.0348,91.8195,131,131,240800,130,99.2,240060,1,0.8,,,,2410281,128,HOSPITAL MATERNIDADE ALMEIDA CASTRO
2023,240440,0,0,3,87,0,0,216.7235,45.9939,0,0,0,45.9939,0,0,216.7235,0,0,90,45.9939,45.9939,216.7235,90,90,240800,87,96.7,240050,1,1.1,240060,1,1.1,2410281,83,HOSPITAL MATERNIDADE ALMEIDA CASTRO
